id,date,user,pc,activity
466,2025-01-03 16:16:44.509442,U0073,PC0073,Logoff
467,2025-01-03 09:42:00,U0074,PC0074,Logon
468,2025-01-03 18:27:27.027756,U0074,PC0074,Logoff
469,2025-01-03 08:23:00,U0075,PC0075,Logon
470,2025-01-03 15:48:27.054334,U0075,PC0075,Logoff
471,2025-01-03 08:28:00,U0076,PC0076,Logon
472,2025-01-03 14:09:53.083807,U0076,PC0076,Logoff
473,2025-01-03 08:03:00,U0077,PC0077,Logon
474,2025-01-03 17:25:00.747363,U0077,PC0077,Logoff
475,2025-01-03 09:50:00,U0078,PC0078,Logon
476,2025-01-03 17:35:03.470258,U0078,PC0078,Logoff
477,2025-01-03 09:41:00,U0079,PC0079,Logon
478,2025-01-03 17:59:40.500556,U0079,PC0079,Logoff
479,2025-01-03 10:41:00,U0080,PC0080,Logon
480,2025-01-03 19:48:10.469681,U0080,PC0080,Logoff
481,2025-01-06 08:25:00,U0001,PC0001,Logon
482,2025-01-06 15:27:40.054414,U0001,PC0001,Logoff
483,2025-01-06 08:58:00,U0002,PC0002,Logon
484,2025-01-06 17:10:12.469089,U0002,PC0002,Logoff
485,2025-01-06 08:48:00,U0003,PC0003,Logon
486,2025-01-06 15:22:39.886645,U0003,PC0003,Logoff
487,2025-01-06 08:00:00,U0004,PC0004,Logon
488,2025-01-06 14:55:06.427187,U0004,PC0004,Logoff
489,2025-01-06 09:47:00,U0005,PC0005,Logon
490,2025-01-06 18:39:53.903125,U0005,PC0005,Logoff
491,2025-01-06 08:45:00,U0006,PC0006,Logon
492,2025-01-06 18:13:47.798900,U0006,PC0006,Logoff
493,2025-01-06 09:14:00,U0007,PC0007,Logon
494,2025-01-06 16:22:19.376875,U0007,PC0007,Logoff
495,2025-01-06 09:24:00,U0008,PC0008,Logon
496,2025-01-06 17:56:20.076157,U0008,PC0008,Logoff
497,2025-01-06 08:39:00,U0009,PC0009,Logon
498,2025-01-06 16:27:34.780759,U0009,PC0009,Logoff
499,2025-01-06 08:51:00,U0010,PC0010,Logon
500,2025-01-06 15:28:01.920969,U0010,PC0010,Logoff
501,2025-01-06 09:20:00,U0011,PC0011,Logon
502,2025-01-06 19:14:33.899906,U0011,PC0011,Logoff
503,2025-01-06 08:21:00,U0012,PC0012,Logon
504,2025-01-06 16:54:46.689252,U0012,PC0012,Logoff
505,2025-01-06 08:12:00,U0013,PC0013,Logon
506,2025-01-06 15:42:46.348618,U0013,PC0013,Logoff
507,2025-01-06 08:19:00,U0014,PC0014,Logon
508,2025-01-06 15:27:09.633229,U0014,PC0014,Logoff
509,2025-01-06 09:41:00,U0015,PC0015,Logon
510,2025-01-06 16:51:08.579581,U0015,PC0015,Logoff
511,2025-01-06 09:48:00,U0016,PC0016,Logon
512,2025-01-06 17:44:59.142806,U0016,PC0016,Logoff
513,2025-01-06 08:49:00,U0017,PC0017,Logon
514,2025-01-06 15:54:32.770817,U0017,PC0017,Logoff
515,2025-01-06 08:59:00,U0018,PC0018,Logon
516,2025-01-06 17:44:19.408413,U0018,PC0018,Logoff
517,2025-01-06 09:25:00,U0019,PC0019,Logon
518,2025-01-06 16:26:20.801119,U0019,PC0019,Logoff
519,2025-01-06 09:29:00,U0020,PC0020,Logon
520,2025-01-06 18:14:04.993644,U0020,PC0020,Logoff
521,2025-01-06 08:39:00,U0021,PC0021,Logon
522,2025-01-06 17:11:36.096693,U0021,PC0021,Logoff
523,2025-01-06 08:47:00,U0022,PC0022,Logon
524,2025-01-06 17:21:14.155207,U0022,PC0022,Logoff
525,2025-01-06 08:42:00,U0023,PC0023,Logon
526,2025-01-06 14:53:42.424438,U0023,PC0023,Logoff
527,2025-01-06 08:02:00,U0024,PC0024,Logon
528,2025-01-06 16:04:53.105808,U0024,PC0024,Logoff
529,2025-01-06 09:16:00,U0025,PC0025,Logon
530,2025-01-06 16:21:44.460150,U0025,PC0025,Logoff
531,2025-01-06 09:17:00,U0026,PC0026,Logon
532,2025-01-06 15:37:18.527776,U0026,PC0026,Logoff
533,2025-01-06 08:14:00,U0027,PC0027,Logon
534,2025-01-06 15:01:20.341681,U0027,PC0027,Logoff
535,2025-01-06 08:51:00,U0028,PC0028,Logon
536,2025-01-06 16:53:50.635217,U0028,PC0028,Logoff
537,2025-01-06 08:19:00,U0029,PC0029,Logon
538,2025-01-06 15:55:55.600041,U0029,PC0029,Logoff
539,2025-01-06 09:37:00,U0030,PC0030,Logon
540,2025-01-06 17:02:23.189270,U0030,PC0030,Logoff
541,2025-01-06 09:28:00,U0031,LAB015,Logon
542,2025-01-06 16:20:13.055323,U0031,LAB015,Logoff
543,2025-01-06 09:58:00,U0032,LAB012,Logon
544,2025-01-06 19:24:29.647034,U0032,LAB012,Logoff
545,2025-01-06 07:18:00,U0033,PC0033,Logon
546,2025-01-06 14:30:11.177080,U0033,PC0033,Logoff
547,2025-01-06 09:13:00,U0034,PC0034,Logon
548,2025-01-06 17:00:49.036610,U0034,PC0034,Logoff
549,2025-01-06 09:25:00,U0035,PC0035,Logon
550,2025-01-06 16:48:45.653328,U0035,PC0035,Logoff
551,2025-01-06 09:51:00,U0036,PC0036,Logon
552,2025-01-06 17:41:39.561953,U0036,PC0036,Logoff
553,2025-01-06 09:23:00,U0037,PC0037,Logon
554,2025-01-06 17:38:15.915036,U0037,PC0037,Logoff
555,2025-01-06 09:22:00,U0038,LAB008,Logon
556,2025-01-06 16:57:17.242922,U0038,LAB008,Logoff
557,2025-01-06 08:52:00,U0039,PC0039,Logon
558,2025-01-06 16:26:02.790524,U0039,PC0039,Logoff
559,2025-01-06 09:54:00,U0040,PC0040,Logon
560,2025-01-06 17:28:44.455869,U0040,PC0040,Logoff
561,2025-01-06 09:23:00,U0041,PC0041,Logon
562,2025-01-06 19:27:31.442875,U0041,PC0041,Logoff
563,2025-01-06 09:02:00,U0042,PC0042,Logon
564,2025-01-06 16:42:26.315284,U0042,PC0042,Logoff
565,2025-01-06 09:16:00,U0043,PC0043,Logon
566,2025-01-06 16:51:30.928657,U0043,PC0043,Logoff
567,2025-01-06 07:40:00,U0044,PC0044,Logon
568,2025-01-06 14:39:30.889281,U0044,PC0044,Logoff
569,2025-01-06 08:34:00,U0045,PC0045,Logon
570,2025-01-06 16:12:54.551457,U0045,PC0045,Logoff
571,2025-01-06 09:35:00,U0046,PC0046,Logon
572,2025-01-06 19:15:35.174324,U0046,PC0046,Logoff
573,2025-01-06 09:24:00,U0047,PC0047,Logon
574,2025-01-06 17:10:51.238096,U0047,PC0047,Logoff
575,2025-01-06 09:48:00,U0048,PC0048,Logon
576,2025-01-06 15:35:19.912888,U0048,PC0048,Logoff
577,2025-01-06 09:49:00,U0049,PC0049,Logon
578,2025-01-06 18:35:15.114698,U0049,PC0049,Logoff
579,2025-01-06 08:14:00,U0050,PC0050,Logon
580,2025-01-06 17:22:37.514556,U0050,PC0050,Logoff
581,2025-01-06 09:18:00,U0051,PC0051,Logon
582,2025-01-06 16:53:04.963510,U0051,PC0051,Logoff
583,2025-01-06 09:10:00,U0052,PC0052,Logon
584,2025-01-06 19:26:14.494288,U0052,PC0052,Logoff
585,2025-01-06 09:11:00,U0053,PC0053,Logon
586,2025-01-06 17:25:53.594111,U0053,PC0053,Logoff
587,2025-01-06 08:22:00,U0054,PC0054,Logon
588,2025-01-06 15:31:00.560270,U0054,PC0054,Logoff
589,2025-01-06 09:15:00,U0055,PC0055,Logon
590,2025-01-06 16:23:38.098227,U0055,PC0055,Logoff
591,2025-01-06 09:47:00,U0056,PC0056,Logon
592,2025-01-06 17:18:20.433192,U0056,PC0056,Logoff
593,2025-01-06 09:32:00,U0057,PC0057,Logon
594,2025-01-06 17:52:01.183579,U0057,PC0057,Logoff
595,2025-01-06 09:34:00,U0058,PC0058,Logon
596,2025-01-06 17:03:23.940964,U0058,PC0058,Logoff
597,2025-01-06 08:55:00,U0059,PC0059,Logon
598,2025-01-06 15:56:16.450623,U0059,PC0059,Logoff
599,2025-01-06 08:24:00,U0060,PC0060,Logon
600,2025-01-06 16:46:38.281775,U0060,PC0060,Logoff
601,2025-01-06 09:13:00,U0061,PC0061,Logon
602,2025-01-06 16:17:40.204833,U0061,PC0061,Logoff
603,2025-01-06 09:08:00,U0062,PC0062,Logon
604,2025-01-06 18:29:20.296292,U0062,PC0062,Logoff
605,2025-01-06 09:12:00,U0063,PC0063,Logon
606,2025-01-06 19:04:36.464925,U0063,PC0063,Logoff
607,2025-01-06 08:48:00,U0064,PC0064,Logon
608,2025-01-06 15:33:19.243068,U0064,PC0064,Logoff
609,2025-01-06 08:04:00,U0065,PC0065,Logon
610,2025-01-06 17:33:45.759521,U0065,PC0065,Logoff
611,2025-01-06 09:11:00,U0066,PC0066,Logon
612,2025-01-06 17:07:39.895185,U0066,PC0066,Logoff
613,2025-01-06 09:35:00,U0067,PC0067,Logon
614,2025-01-06 16:27:28.239430,U0067,PC0067,Logoff
615,2025-01-06 10:39:00,U0068,PC0068,Logon
616,2025-01-06 18:46:45.196255,U0068,PC0068,Logoff
617,2025-01-06 09:07:00,U0069,PC0069,Logon
618,2025-01-06 17:50:32.759846,U0069,PC0069,Logoff
619,2025-01-06 09:04:00,U0070,PC0070,Logon
620,2025-01-06 17:17:25.982487,U0070,PC0070,Logoff
621,2025-01-06 08:45:00,U0071,PC0071,Logon
622,2025-01-06 17:13:17.286086,U0071,PC0071,Logoff
623,2025-01-06 09:04:00,U0072,PC0072,Logon
624,2025-01-06 18:24:43.512166,U0072,PC0072,Logoff
625,2025-01-06 09:59:00,U0073,PC0073,Logon
626,2025-01-06 17:28:19.623565,U0073,PC0073,Logoff
627,2025-01-06 08:20:00,U0074,PC0074,Logon
628,2025-01-06 16:12:27.167088,U0074,PC0074,Logoff
629,2025-01-06 09:31:00,U0075,PC0075,Logon
630,2025-01-06 18:36:39.089466,U0075,PC0075,Logoff
631,2025-01-06 08:49:00,U0076,PC0076,Logon
632,2025-01-06 18:20:46.381150,U0076,PC0076,Logoff
633,2025-01-06 08:50:00,U0077,PC0077,Logon
634,2025-01-06 16:24:23.228148,U0077,PC0077,Logoff
635,2025-01-06 08:10:00,U0078,PC0078,Logon
636,2025-01-06 14:30:42.515981,U0078,PC0078,Logoff
637,2025-01-06 09:32:00,U0079,PC0079,Logon
638,2025-01-06 17:36:23.944682,U0079,PC0079,Logoff
639,2025-01-06 08:12:00,U0080,PC0080,Logon
640,2025-01-06 14:54:17.716421,U0080,PC0080,Logoff
641,2025-01-07 08:26:00,U0001,PC0001,Logon
642,2025-01-07 18:06:08.477491,U0001,PC0001,Logoff
643,2025-01-07 08:38:00,U0002,PC0002,Logon
644,2025-01-07 15:07:48.685369,U0002,PC0002,Logoff
645,2025-01-07 08:46:00,U0003,PC0003,Logon
646,2025-01-07 16:29:38.195149,U0003,PC0003,Logoff
647,2025-01-07 07:00:00,U0004,PC0004,Logon
648,2025-01-07 14:56:44.538481,U0004,PC0004,Logoff
649,2025-01-07 08:07:00,U0005,PC0005,Logon
650,2025-01-07 16:48:46.342913,U0005,PC0005,Logoff
651,2025-01-07 09:21:00,U0006,PC0006,Logon
652,2025-01-07 18:28:35.634106,U0006,PC0006,Logoff
653,2025-01-07 08:03:00,U0007,PC0007,Logon
654,2025-01-07 14:56:36.506729,U0007,PC0007,Logoff
655,2025-01-07 10:24:00,U0008,PC0008,Logon
656,2025-01-07 18:27:33.186362,U0008,PC0008,Logoff
657,2025-01-07 09:12:00,U0009,LAB009,Logon
658,2025-01-07 17:10:33.149686,U0009,LAB009,Logoff
659,2025-01-07 09:54:00,U0010,PC0010,Logon
660,2025-01-07 17:45:20.302517,U0010,PC0010,Logoff
661,2025-01-07 08:26:00,U0011,PC0011,Logon
662,2025-01-07 15:53:11.307812,U0011,PC0011,Logoff
663,2025-01-07 08:53:00,U0012,PC0012,Logon
664,2025-01-07 16:20:23.670824,U0012,PC0012,Logoff
665,2025-01-07 08:17:00,U0013,PC0013,Logon
666,2025-01-07 16:23:23.148820,U0013,PC0013,Logoff
667,2025-01-07 08:55:00,U0014,PC0014,Logon
668,2025-01-07 18:25:14.374759,U0014,PC0014,Logoff
669,2025-01-07 07:35:00,U0015,PC0015,Logon
670,2025-01-07 16:40:29.424667,U0015,PC0015,Logoff
671,2025-01-07 09:48:00,U0016,PC0016,Logon
672,2025-01-07 15:43:35.795163,U0016,PC0016,Logoff
673,2025-01-07 08:28:00,U0017,PC0017,Logon
674,2025-01-07 16:05:42.812882,U0017,PC0017,Logoff
675,2025-01-07 08:24:00,U0018,PC0018,Logon
676,2025-01-07 15:37:19.859925,U0018,PC0018,Logoff
677,2025-01-07 08:54:00,U0019,PC0019,Logon
678,2025-01-07 18:39:08.173596,U0019,PC0019,Logoff
679,2025-01-07 09:53:00,U0020,PC0020,Logon
680,2025-01-07 19:09:17.598342,U0020,PC0020,Logoff
681,2025-01-07 09:56:00,U0021,PC0021,Logon
682,2025-01-07 16:48:15.413624,U0021,PC0021,Logoff
683,2025-01-07 08:23:00,U0022,LAB003,Logon
684,2025-01-07 16:52:21.748420,U0022,LAB003,Logoff
685,2025-01-07 08:30:00,U0023,PC0023,Logon
686,2025-01-07 17:12:46.794349,U0023,PC0023,Logoff
687,2025-01-07 08:18:00,U0024,LAB013,Logon
688,2025-01-07 15:55:30.645093,U0024,LAB013,Logoff
689,2025-01-07 09:17:00,U0025,PC0025,Logon
690,2025-01-07 17:43:39.347921,U0025,PC0025,Logoff
691,2025-01-07 08:28:00,U0026,LAB019,Logon
692,2025-01-07 17:37:33.587292,U0026,LAB019,Logoff
693,2025-01-07 08:48:00,U0027,PC0027,Logon
694,2025-01-07 17:24:57.368185,U0027,PC0027,Logoff
695,2025-01-07 09:54:00,U0028,PC0028,Logon
696,2025-01-07 17:35:25.632818,U0028,PC0028,Logoff
697,2025-01-07 09:21:00,U0029,PC0029,Logon
698,2025-01-07 16:05:55.991125,U0029,PC0029,Logoff
699,2025-01-07 09:32:00,U0030,PC0030,Logon
700,2025-01-07 17:20:54.352309,U0030,PC0030,Logoff
701,2025-01-07 08:58:00,U0031,PC0031,Logon
702,2025-01-07 18:00:56.433213,U0031,PC0031,Logoff
703,2025-01-07 08:54:00,U0032,PC0032,Logon
704,2025-01-07 15:29:29.539333,U0032,PC0032,Logoff
705,2025-01-07 08:33:00,U0033,PC0033,Logon
706,2025-01-07 17:09:21.635825,U0033,PC0033,Logoff
707,2025-01-07 08:32:00,U0034,PC0034,Logon
708,2025-01-07 18:17:17.259055,U0034,PC0034,Logoff
709,2025-01-07 07:16:00,U0035,PC0035,Logon
710,2025-01-07 16:57:47.242926,U0035,PC0035,Logoff
711,2025-01-07 09:56:00,U0036,PC0036,Logon
712,2025-01-07 17:50:11.832797,U0036,PC0036,Logoff
713,2025-01-07 08:35:00,U0037,PC0037,Logon
714,2025-01-07 16:58:56.890012,U0037,PC0037,Logoff
715,2025-01-07 08:24:00,U0038,PC0038,Logon
716,2025-01-07 17:30:11.886775,U0038,PC0038,Logoff
717,2025-01-07 09:03:00,U0039,PC0039,Logon
718,2025-01-07 17:12:01.086341,U0039,PC0039,Logoff
719,2025-01-07 08:13:00,U0040,PC0040,Logon
720,2025-01-07 16:09:34.995755,U0040,PC0040,Logoff
721,2025-01-07 09:51:00,U0041,PC0041,Logon
722,2025-01-07 16:08:23.393786,U0041,PC0041,Logoff
723,2025-01-07 08:12:00,U0042,PC0042,Logon
724,2025-01-07 16:56:35.750738,U0042,PC0042,Logoff
725,2025-01-07 09:12:00,U0043,PC0043,Logon
726,2025-01-07 17:00:57.659989,U0043,PC0043,Logoff
727,2025-01-07 09:06:00,U0044,PC0044,Logon
728,2025-01-07 17:26:51.294139,U0044,PC0044,Logoff
729,2025-01-07 08:27:00,U0045,PC0045,Logon
730,2025-01-07 15:40:18.102989,U0045,PC0045,Logoff
731,2025-01-07 09:27:00,U0046,PC0046,Logon
732,2025-01-07 16:28:17.858001,U0046,PC0046,Logoff
733,2025-01-07 09:40:00,U0047,PC0047,Logon
734,2025-01-07 15:57:50.699025,U0047,PC0047,Logoff
735,2025-01-07 09:04:00,U0048,PC0048,Logon
736,2025-01-07 17:32:21.350937,U0048,PC0048,Logoff
737,2025-01-07 09:15:00,U0049,PC0049,Logon
738,2025-01-07 18:13:57.687542,U0049,PC0049,Logoff
739,2025-01-07 09:20:00,U0050,PC0050,Logon
740,2025-01-07 18:20:51.732234,U0050,PC0050,Logoff
741,2025-01-07 08:38:00,U0051,PC0051,Logon
742,2025-01-07 15:21:13.522920,U0051,PC0051,Logoff
743,2025-01-07 08:12:00,U0052,PC0052,Logon
744,2025-01-07 16:13:33.927781,U0052,PC0052,Logoff
745,2025-01-07 09:34:00,U0053,PC0053,Logon
746,2025-01-07 16:50:27.322273,U0053,PC0053,Logoff
747,2025-01-07 09:05:00,U0054,PC0054,Logon
748,2025-01-07 16:19:40.621444,U0054,PC0054,Logoff
749,2025-01-07 08:27:00,U0055,PC0055,Logon
750,2025-01-07 15:02:36.020051,U0055,PC0055,Logoff
751,2025-01-07 08:31:00,U0056,PC0056,Logon
752,2025-01-07 15:09:53.935420,U0056,PC0056,Logoff
753,2025-01-07 08:05:00,U0057,PC0057,Logon
754,2025-01-07 17:08:13.110468,U0057,PC0057,Logoff
755,2025-01-07 21:45:00,U0058,PC0058,Logon
756,2025-01-08 08:22:56.575433,U0058,PC0058,Logoff
757,2025-01-07 09:33:00,U0059,PC0059,Logon
758,2025-01-07 17:44:05.410045,U0059,PC0059,Logoff
759,2025-01-07 08:54:00,U0060,PC0060,Logon
760,2025-01-07 17:36:01.115566,U0060,PC0060,Logoff
761,2025-01-07 08:54:00,U0061,PC0061,Logon
762,2025-01-07 17:01:19.235333,U0061,PC0061,Logoff
763,2025-01-07 10:07:00,U0062,PC0062,Logon
764,2025-01-07 18:01:14.184361,U0062,PC0062,Logoff
765,2025-01-07 09:55:00,U0063,PC0063,Logon
766,2025-01-07 17:12:48.564870,U0063,PC0063,Logoff
767,2025-01-07 08:58:00,U0064,PC0064,Logon
768,2025-01-07 18:44:14.882288,U0064,PC0064,Logoff
769,2025-01-07 08:11:00,U0065,PC0065,Logon
770,2025-01-07 17:59:44.814809,U0065,PC0065,Logoff
771,2025-01-07 09:53:00,U0066,PC0066,Logon
772,2025-01-07 17:19:15.119607,U0066,PC0066,Logoff
773,2025-01-07 09:24:00,U0067,PC0067,Logon
774,2025-01-07 18:22:21.196019,U0067,PC0067,Logoff
775,2025-01-07 09:18:00,U0068,PC0068,Logon
776,2025-01-07 15:43:47.191008,U0068,PC0068,Logoff
777,2025-01-07 08:28:00,U0069,PC0069,Logon
778,2025-01-07 16:13:08.932912,U0069,PC0069,Logoff
779,2025-01-07 08:54:00,U0070,PC0070,Logon
780,2025-01-07 17:31:14.419551,U0070,PC0070,Logoff
781,2025-01-07 09:50:00,U0071,PC0071,Logon
782,2025-01-07 16:29:52.760309,U0071,PC0071,Logoff
783,2025-01-07 09:44:00,U0072,PC0072,Logon
784,2025-01-07 18:20:38.108683,U0072,PC0072,Logoff
785,2025-01-07 09:28:00,U0073,PC0073,Logon
786,2025-01-07 18:32:50.810612,U0073,PC0073,Logoff
787,2025-01-07 09:44:00,U0074,PC0074,Logon
788,2025-01-07 18:11:33.048285,U0074,PC0074,Logoff
789,2025-01-07 08:29:00,U0075,PC0075,Logon
790,2025-01-07 14:49:20.540639,U0075,PC0075,Logoff
791,2025-01-07 09:21:00,U0076,PC0076,Logon
792,2025-01-07 17:33:27.675674,U0076,PC0076,Logoff
793,2025-01-07 09:14:00,U0077,PC0077,Logon
794,2025-01-07 15:57:23.705127,U0077,PC0077,Logoff
795,2025-01-07 08:19:00,U0078,PC0078,Logon
796,2025-01-07 17:22:11.350272,U0078,PC0078,Logoff
797,2025-01-07 08:09:00,U0079,PC0079,Logon
798,2025-01-07 16:49:53.402511,U0079,PC0079,Logoff
799,2025-01-07 09:54:00,U0080,PC0080,Logon
800,2025-01-07 17:55:47.122102,U0080,PC0080,Logoff
801,2025-01-08 09:19:00,U0001,PC0001,Logon
802,2025-01-08 16:48:02.238978,U0001,PC0001,Logoff
803,2025-01-08 09:12:00,U0002,PC0002,Logon
804,2025-01-08 16:44:15.808961,U0002,PC0002,Logoff
805,2025-01-08 08:58:00,U0003,PC0003,Logon
806,2025-01-08 16:39:26.980356,U0003,PC0003,Logoff
807,2025-01-08 09:19:00,U0004,PC0004,Logon
808,2025-01-08 16:50:16.504962,U0004,PC0004,Logoff
809,2025-01-08 09:09:00,U0005,PC0005,Logon
810,2025-01-08 16:15:19.413712,U0005,PC0005,Logoff
811,2025-01-08 08:53:00,U0006,PC0006,Logon
812,2025-01-08 16:26:36.968190,U0006,PC0006,Logoff
813,2025-01-08 09:06:00,U0007,PC0007,Logon
814,2025-01-08 17:17:47.597195,U0007,PC0007,Logoff
815,2025-01-08 09:32:00,U0008,PC0008,Logon
816,2025-01-08 16:02:51.982657,U0008,PC0008,Logoff
817,2025-01-08 09:24:00,U0009,PC0009,Logon
818,2025-01-08 18:17:22.670864,U0009,PC0009,Logoff
819,2025-01-08 09:36:00,U0010,LAB006,Logon
820,2025-01-08 18:39:55.729350,U0010,LAB006,Logoff
821,2025-01-08 08:52:00,U0011,PC0011,Logon
822,2025-01-08 18:16:33.650785,U0011,PC0011,Logoff
823,2025-01-08 10:19:00,U0012,PC0012,Logon
824,2025-01-08 17:57:13.781182,U0012,PC0012,Logoff
825,2025-01-08 08:03:00,U0013,PC0013,Logon
826,2025-01-08 17:30:12.184118,U0013,PC0013,Logoff
827,2025-01-08 09:08:00,U0014,PC0014,Logon
828,2025-01-08 16:36:37.703902,U0014,PC0014,Logoff
829,2025-01-08 08:55:00,U0015,PC0015,Logon
830,2025-01-08 16:38:05.575408,U0015,PC0015,Logoff
831,2025-01-08 08:21:00,U0016,PC0016,Logon
832,2025-01-08 15:25:52.852993,U0016,PC0016,Logoff
833,2025-01-08 08:35:00,U0017,PC0017,Logon
834,2025-01-08 15:48:55.928766,U0017,PC0017,Logoff
835,2025-01-08 08:44:00,U0018,PC0018,Logon
836,2025-01-08 16:58:03.173037,U0018,PC0018,Logoff
837,2025-01-08 09:35:00,U0019,PC0019,Logon
838,2025-01-08 16:35:05.925453,U0019,PC0019,Logoff
839,2025-01-08 09:29:00,U0020,PC0020,Logon
840,2025-01-08 17:16:09.640161,U0020,PC0020,Logoff
841,2025-01-08 08:36:00,U0021,PC0021,Logon
842,2025-01-08 17:16:29.350172,U0021,PC0021,Logoff
843,2025-01-08 08:21:00,U0022,PC0022,Logon
844,2025-01-08 16:43:56.675086,U0022,PC0022,Logoff
845,2025-01-08 09:56:00,U0023,PC0023,Logon
846,2025-01-08 18:25:32.824550,U0023,PC0023,Logoff
847,2025-01-08 09:39:00,U0024,LAB006,Logon
848,2025-01-08 20:06:19.080504,U0024,LAB006,Logoff
849,2025-01-08 08:31:00,U0025,PC0025,Logon
850,2025-01-08 15:59:08.410962,U0025,PC0025,Logoff
851,2025-01-08 08:39:00,U0026,PC0026,Logon
852,2025-01-08 16:05:40.282371,U0026,PC0026,Logoff
853,2025-01-08 08:38:00,U0027,PC0027,Logon
854,2025-01-08 17:49:20.459512,U0027,PC0027,Logoff
855,2025-01-08 09:27:00,U0028,PC0028,Logon
856,2025-01-08 16:52:45.313343,U0028,PC0028,Logoff
857,2025-01-08 08:44:00,U0029,PC0029,Logon
858,2025-01-08 17:12:17.096003,U0029,PC0029,Logoff
859,2025-01-08 08:32:00,U0030,PC0030,Logon
860,2025-01-08 17:09:58.554544,U0030,PC0030,Logoff
861,2025-01-08 09:33:00,U0031,PC0031,Logon
862,2025-01-08 16:02:03.321186,U0031,PC0031,Logoff
863,2025-01-08 09:34:00,U0032,PC0032,Logon
864,2025-01-08 19:21:45.159623,U0032,PC0032,Logoff
865,2025-01-08 08:01:00,U0033,PC0033,Logon
866,2025-01-08 15:37:44.274384,U0033,PC0033,Logoff
867,2025-01-08 09:59:00,U0034,PC0034,Logon
868,2025-01-08 18:19:04.044444,U0034,PC0034,Logoff
869,2025-01-08 09:08:00,U0035,PC0035,Logon
870,2025-01-08 19:08:36.736340,U0035,PC0035,Logoff
871,2025-01-08 08:59:00,U0036,PC0036,Logon
872,2025-01-08 16:11:06.129920,U0036,PC0036,Logoff
873,2025-01-08 08:27:00,U0037,PC0037,Logon
874,2025-01-08 15:43:08.651856,U0037,PC0037,Logoff
875,2025-01-08 08:44:00,U0038,PC0038,Logon
876,2025-01-08 18:31:40.408309,U0038,PC0038,Logoff
877,2025-01-08 08:07:00,U0039,PC0039,Logon
878,2025-01-08 16:20:25.636626,U0039,PC0039,Logoff
879,2025-01-08 08:47:00,U0040,PC0040,Logon
880,2025-01-08 17:58:18.215784,U0040,PC0040,Logoff
881,2025-01-08 10:40:00,U0041,PC0041,Logon
882,2025-01-08 18:08:08.872417,U0041,PC0041,Logoff
883,2025-01-08 08:55:00,U0042,PC0042,Logon
884,2025-01-08 17:57:38.979157,U0042,PC0042,Logoff
885,2025-01-08 09:52:00,U0043,PC0043,Logon
886,2025-01-08 19:42:48.146373,U0043,PC0043,Logoff
887,2025-01-08 09:44:00,U0044,PC0044,Logon
888,2025-01-08 17:22:26.548473,U0044,PC0044,Logoff
889,2025-01-08 09:34:00,U0045,PC0045,Logon
890,2025-01-08 18:40:31.332890,U0045,PC0045,Logoff
891,2025-01-08 09:15:00,U0046,PC0046,Logon
892,2025-01-08 17:45:26.186512,U0046,PC0046,Logoff
893,2025-01-08 09:57:00,U0047,PC0047,Logon
894,2025-01-08 19:07:09.464126,U0047,PC0047,Logoff
895,2025-01-08 09:52:00,U0048,PC0048,Logon
896,2025-01-08 18:30:55.355595,U0048,PC0048,Logoff
897,2025-01-08 08:30:00,U0049,PC0049,Logon
898,2025-01-08 16:38:48.169271,U0049,PC0049,Logoff
899,2025-01-08 09:05:00,U0050,PC0050,Logon
900,2025-01-08 16:15:59.031584,U0050,PC0050,Logoff
901,2025-01-08 09:04:00,U0051,PC0051,Logon
902,2025-01-08 16:40:23.980276,U0051,PC0051,Logoff
903,2025-01-08 09:11:00,U0052,PC0052,Logon
904,2025-01-08 18:27:42.426705,U0052,PC0052,Logoff
905,2025-01-08 09:42:00,U0053,PC0053,Logon
906,2025-01-08 17:44:47.171573,U0053,PC0053,Logoff
907,2025-01-08 08:47:00,U0054,PC0054,Logon
908,2025-01-08 17:31:46.512838,U0054,PC0054,Logoff
909,2025-01-08 09:30:00,U0055,PC0055,Logon
910,2025-01-08 19:39:47.717004,U0055,PC0055,Logoff
911,2025-01-08 08:43:00,U0056,PC0056,Logon
912,2025-01-08 16:56:08.941180,U0056,PC0056,Logoff
913,2025-01-08 09:34:00,U0057,PC0057,Logon
914,2025-01-08 19:08:38.831807,U0057,PC0057,Logoff
915,2025-01-08 20:44:00,U0058,PC0058,Logon
916,2025-01-09 05:00:44.477493,U0058,PC0058,Logoff
917,2025-01-08 09:44:00,U0059,PC0059,Logon
918,2025-01-08 17:55:11.792843,U0059,PC0059,Logoff
919,2025-01-08 08:13:00,U0060,PC0060,Logon
920,2025-01-08 16:24:38.723974,U0060,PC0060,Logoff
921,2025-01-08 09:25:00,U0061,PC0061,Logon
922,2025-01-08 16:23:24.544922,U0061,PC0061,Logoff
923,2025-01-08 09:51:00,U0062,PC0062,Logon
924,2025-01-08 17:08:59.565066,U0062,PC0062,Logoff
925,2025-01-08 09:55:00,U0063,PC0063,Logon
926,2025-01-08 16:23:36.527143,U0063,PC0063,Logoff
927,2025-01-08 08:34:00,U0064,PC0064,Logon
928,2025-01-08 16:56:37.962750,U0064,PC0064,Logoff
929,2025-01-08 09:07:00,U0065,PC0065,Logon
930,2025-01-08 17:03:03.299060,U0065,PC0065,Logoff
931,2025-01-08 08:57:00,U0066,PC0066,Logon
